class,feature,mean,std,min,max,median,n_sections
BEACH_WET,nir_d1_max,5.6504761904761915,4.95509534455834,-2.857142857142861,14.07142857142857,5.157142857142851,16
BEACH_WET,nir_d2_mean,0.2408259790891408,0.6094445165684078,-1.0233333333333328,0.9111111111111252,0.32916666666666927,16
BEACH_WET,nir_d2_std,2.857228031492889,2.5031436476856443,0.0896421457000859,10.89399213446798,2.8170519548271122,16
BEACH_WET,brightness_d1_mean,-1.6798991560340244,1.1455582560186843,-4.025,0.20749999999999885,-1.9524999999999886,16
BEACH_WET,brightness_d1_std,3.612980092679219,1.8971773948730646,1.0451967396092476,8.13050566667494,3.0682378023641115,16
BEACH_WET,corr_red_green,0.9570772110244603,0.06721242891626791,0.7272006117795882,0.9974284795449344,0.9781092664947132,16
BEACH_WET,corr_red_nir,0.9454493695105131,0.04101156234541085,0.8579857724725285,0.991897977067613,0.9559608169398807,16
BEACH_WET,corr_green_nir,0.9196281588996641,0.11228983175619323,0.5622177233738432,0.9847865375982776,0.9567282811308424,16
BEACH_WET,corr_blue_nir,0.8904475704400678,0.14086008141496323,0.41747915790553286,0.9768643152165546,0.936356695463252,16
WATER,red_mean,125.10538238483983,17.71957282572015,98.66666666666667,172.04705882352943,122.1829044117647,20
WATER,red_std,39.667553293051206,8.38868432155292,20.573624016937597,55.358673211381415,41.58829879994644,20
WATER,red_min,74.95,17.56034707725574,51.0,115.0,70.0,20
WATER,red_max,223.05,7.408920654397501,211.0,245.0,224.0,20
WATER,red_median,112.975,23.529642558852622,80.5,174.5,107.5,20
WATER,red_q25,92.8625,24.470239040193505,67.0,150.75,86.125,20
WATER,red_q75,152.325,20.55578097711073,108.0,193.0,149.625,20
WATER,red_iqr,59.4625,22.07318494058011,12.25,109.0,60.25,20
WATER,red_cv,0.3265869683959773,0.08812523873275961,0.14195904953331215,0.4781292441305509,0.3471884690218524,20
WATER,red_range,148.1,21.21047407594455,101.0,177.0,153.5,20
WATER,red_skew,0.7301415670780053,0.43597060606478405,-0.2779184080580244,1.5556573967630314,0.698390817499714,20
WATER,red_kurtosis,-0.3218731811712477,0.8630387175407482,-1.2941683604142094,1.8818931882149759,-0.5151848465169078,20
WATER,green_mean,148.3850245470424,14.262170228879574,129.24,191.13529411764705,144.6505289582213,20
WATER,green_std,30.848344638067477,7.456827170739048,15.429133679178666,45.74357401668586,31.529251553321892,20
WATER,green_min,106.5,18.001461928936422,80.0,154.0,103.0,20
WATER,green_max,227.6,8.74432146565626,213.0,253.0,226.0,20
WATER,green_median,141.5,17.01933884546759,124.0,194.0,136.75,20
WATER,green_q25,123.725,20.15171078018988,99.5,180.0,118.375,20
WATER,green_q75,167.7375,16.282957469310308,140.0,202.0,166.375,20
WATER,green_iqr,44.0125,19.574835315567253,9.25,90.0,45.25,20
WATER,green_cv,0.21201481906940747,0.05997488089668509,0.08072362433321026,0.32851750653961903,0.22561476643426098,20
WATER,green_range,121.1,21.302087864066777,69.0,153.0,126.5,20
WATER,green_skew,0.7594415396493182,0.49213657200752264,-0.42260243765067623,1.7550490779744272,0.7433109251581584,20
WATER,green_kurtosis,-0.1591666962402066,0.9569823622574167,-1.1831761698885928,2.3046989201802868,-0.46369011441701047,20
WATER,blue_mean,129.5769844266253,17.510198881573388,103.88571428571429,181.9,124.71181582840237,20
